"message,"date-time","tick"
"Converted csv into array","2021-01-25 10:53:16.281912","1611568396.281912"
"Converted csv into array","2021-01-25 10:53:16.281912","1611568396.281912"
"Readed input file","2021-01-25 10:53:16.281912","1611568396.281912"
"Getted all position where delete","2021-01-25 10:53:16.281912","1611568396.281912"
"Secret header elaborated","2021-01-25 10:53:16.281912","1611568396.281912"
"Secret body elaborated","2021-01-25 10:53:16.281912","1611568396.281912"
"Secret elaborated","2021-01-25 10:53:16.281912","1611568396.281912"
"Converted array into csv","2021-01-25 10:53:16.281912","1611568396.281912"
"Converted array into csv","2021-01-25 10:53:16.281912","1611568396.281912"
"Converted array into csv","2021-01-25 10:53:16.281912","1611568396.281912"
"Converted array into csv","2021-01-25 10:53:16.281912","1611568396.281912"
"Writed outputs","2021-01-25 10:53:16.281912","1611568396.281912"
"End","2021-01-25 10:53:16.281912","1611568396.281912"
"Start","2021-01-25 10:53:36.546036","1611568416.546036"
"Log inizialized","2021-01-25 10:53:36.546036","1611568416.546036"
"Readed configuration file","2021-01-25 10:53:36.546036","1611568416.546036"
"Start","2021-01-25 10:53:47.505566","1611568427.505566"
"Log inizialized","2021-01-25 10:53:47.505566","1611568427.505566"
"Readed configuration file","2021-01-25 10:53:47.505566","1611568427.505566"
"Converted csv into array","2021-01-25 10:53:47.505566","1611568427.505566"
"Converted csv into array","2021-01-25 10:53:47.505566","1611568427.505566"
"Readed input file","2021-01-25 10:53:47.505566","1611568427.505566"
"Getted all position where delete","2021-01-25 10:53:47.505566","1611568427.505566"
"Secret header elaborated","2021-01-25 10:53:47.505566","1611568427.505566"
"Secret body elaborated","2021-01-25 10:53:47.505566","1611568427.505566"
"Secret elaborated","2021-01-25 10:53:47.505566","1611568427.505566"
"Converted array into csv","2021-01-25 10:53:47.505566","1611568427.505566"
"Converted array into csv","2021-01-25 10:53:47.505566","1611568427.505566"
"Converted array into csv","2021-01-25 10:53:47.505566","1611568427.505566"
"Converted array into csv","2021-01-25 10:53:47.505566","1611568427.505566"
"Writed outputs","2021-01-25 10:53:47.505566","1611568427.505566"
"End","2021-01-25 10:53:47.505566","1611568427.505566"
"Start","2021-01-25 11:05:47.051796","1611569147.051796"
"Log inizialized","2021-01-25 11:05:47.051796","1611569147.051796"
"Readed configuration file","2021-01-25 11:05:47.051796","1611569147.051796"
"Converted csv into array","2021-01-25 11:05:47.051796","1611569147.051796"
"Converted csv into array","2021-01-25 11:05:47.051796","1611569147.051796"
"Readed input file","2021-01-25 11:05:47.051796","1611569147.051796"
"Getted all position where delete","2021-01-25 11:05:47.051796","1611569147.051796"
"Secret header elaborated","2021-01-25 11:05:47.051796","1611569147.051796"
"Secret body elaborated","2021-01-25 11:05:47.051796","1611569147.051796"
"Secret elaborated","2021-01-25 11:05:47.051796","1611569147.051796"
"Converted array into csv","2021-01-25 11:05:47.051796","1611569147.051796"
"Converted array into csv","2021-01-25 11:05:47.051796","1611569147.051796"
"Converted array into csv","2021-01-25 11:05:47.051796","1611569147.051796"
"Converted array into csv","2021-01-25 11:05:47.051796","1611569147.051796"
"Writed outputs","2021-01-25 11:05:47.051796","1611569147.051796"
"End","2021-01-25 11:05:47.051796","1611569147.051796"
"Start","2021-01-25 11:06:54.967086","1611569214.967086"
"Log inizialized","2021-01-25 11:06:54.967086","1611569214.967086"
"Readed configuration file","2021-01-25 11:06:54.967086","1611569214.967086"
"Start","2021-01-25 11:07:02.181700","1611569222.1817"
"Log inizialized","2021-01-25 11:07:02.181700","1611569222.1817"
"Readed configuration file","2021-01-25 11:07:02.181700","1611569222.1817"
"Start","2021-01-25 11:07:13.293909","1611569233.293909"
"Log inizialized","2021-01-25 11:07:13.293909","1611569233.293909"
"Readed configuration file","2021-01-25 11:07:13.293909","1611569233.293909"
"Start","2021-01-25 11:07:19.680259","1611569239.680259"
"Log inizialized","2021-01-25 11:07:19.680259","1611569239.680259"
"Readed configuration file","2021-01-25 11:07:19.680259","1611569239.680259"
"Converted csv into array","2021-01-25 11:07:19.680259","1611569239.680259"
"Converted csv into array","2021-01-25 11:07:19.680259","1611569239.680259"
"Readed input file","2021-01-25 11:07:19.680259","1611569239.680259"
"Getted all position where delete","2021-01-25 11:07:19.680259","1611569239.680259"
"Secret header elaborated","2021-01-25 11:07:19.680259","1611569239.680259"
"Secret body elaborated","2021-01-25 11:07:19.680259","1611569239.680259"
"Secret elaborated","2021-01-25 11:07:19.680259","1611569239.680259"
"Converted array into csv","2021-01-25 11:07:19.680259","1611569239.680259"
"Converted array into csv","2021-01-25 11:07:19.680259","1611569239.680259"
"Converted array into csv","2021-01-25 11:07:19.680259","1611569239.680259"
"Converted array into csv","2021-01-25 11:07:19.680259","1611569239.680259"
"Writed outputs","2021-01-25 11:07:19.680259","1611569239.680259"
"End","2021-01-25 11:07:19.680259","1611569239.680259"
"Start","2021-01-25 11:07:46.251350","1611569266.25135"
"Log inizialized","2021-01-25 11:07:46.251350","1611569266.25135"
"Readed configuration file","2021-01-25 11:07:46.251350","1611569266.25135"
"Converted csv into array","2021-01-25 11:07:46.251350","1611569266.25135"
"Converted csv into array","2021-01-25 11:07:46.251350","1611569266.25135"
"Readed input file","2021-01-25 11:07:46.251350","1611569266.25135"
"Getted all position where delete","2021-01-25 11:07:46.251350","1611569266.25135"
"Secret header elaborated","2021-01-25 11:07:46.251350","1611569266.25135"
"Secret body elaborated","2021-01-25 11:07:46.251350","1611569266.25135"
"Secret elaborated","2021-01-25 11:07:46.251350","1611569266.25135"
"Converted array into csv","2021-01-25 11:07:46.251350","1611569266.25135"
"Converted array into csv","2021-01-25 11:07:46.251350","1611569266.25135"
"Converted array into csv","2021-01-25 11:07:46.251350","1611569266.25135"
"Converted array into csv","2021-01-25 11:07:46.251350","1611569266.25135"
"Writed outputs","2021-01-25 11:07:46.251350","1611569266.25135"
"End","2021-01-25 11:07:46.251350","1611569266.25135"
"Start","2021-01-25 11:08:10.370953","1611569290.370953"
"Log inizialized","2021-01-25 11:08:10.370953","1611569290.370953"
"Readed configuration file","2021-01-25 11:08:10.370953","1611569290.370953"
"Converted csv into array","2021-01-25 11:08:10.370953","1611569290.370953"
"Converted csv into array","2021-01-25 11:08:10.370953","1611569290.370953"
"Readed input file","2021-01-25 11:08:10.370953","1611569290.370953"
"Getted all position where delete","2021-01-25 11:08:10.370953","1611569290.370953"
"Secret header elaborated","2021-01-25 11:08:10.370953","1611569290.370953"
"Secret body elaborated","2021-01-25 11:08:10.370953","1611569290.370953"
"Secret elaborated","2021-01-25 11:08:10.370953","1611569290.370953"
"Converted array into csv","2021-01-25 11:08:10.370953","1611569290.370953"
"Converted array into csv","2021-01-25 11:08:10.370953","1611569290.370953"
"Converted array into csv","2021-01-25 11:08:10.370953","1611569290.370953"
"Converted array into csv","2021-01-25 11:08:10.370953","1611569290.370953"
"Writed outputs","2021-01-25 11:08:10.370953","1611569290.370953"
"End","2021-01-25 11:08:10.370953","1611569290.370953"
"Start","2021-01-25 11:08:22.565785","1611569302.565785"
"Log inizialized","2021-01-25 11:08:22.565785","1611569302.565785"
"Readed configuration file","2021-01-25 11:08:22.565785","1611569302.565785"
"Converted csv into array","2021-01-25 11:08:22.565785","1611569302.565785"
"Converted csv into array","2021-01-25 11:08:22.565785","1611569302.565785"
"Readed input file","2021-01-25 11:08:22.565785","1611569302.565785"
"Getted all position where delete","2021-01-25 11:08:22.565785","1611569302.565785"
"Secret header elaborated","2021-01-25 11:08:22.565785","1611569302.565785"
"Secret body elaborated","2021-01-25 11:08:22.565785","1611569302.565785"
"Secret elaborated","2021-01-25 11:08:22.565785","1611569302.565785"
"Converted array into csv","2021-01-25 11:08:22.565785","1611569302.565785"
"Converted array into csv","2021-01-25 11:08:22.565785","1611569302.565785"
"Converted array into csv","2021-01-25 11:08:22.565785","1611569302.565785"
"Converted array into csv","2021-01-25 11:08:22.565785","1611569302.565785"
"Writed outputs","2021-01-25 11:08:22.565785","1611569302.565785"
"End","2021-01-25 11:08:22.565785","1611569302.565785"
"Start","2021-01-25 11:08:59.157397","1611569339.157397"
"Log inizialized","2021-01-25 11:08:59.157397","1611569339.157397"
"Readed configuration file","2021-01-25 11:08:59.157397","1611569339.157397"
"Converted csv into array","2021-01-25 11:08:59.157397","1611569339.157397"
"Converted csv into array","2021-01-25 11:08:59.157397","1611569339.157397"
"Readed input file","2021-01-25 11:08:59.157397","1611569339.157397"
"Getted all position where delete","2021-01-25 11:08:59.157397","1611569339.157397"
"Secret header elaborated","2021-01-25 11:08:59.157397","1611569339.157397"
"Secret body elaborated","2021-01-25 11:08:59.157397","1611569339.157397"
"Secret elaborated","2021-01-25 11:08:59.157397","1611569339.157397"
"Converted array into csv","2021-01-25 11:08:59.157397","1611569339.157397"
"Converted array into csv","2021-01-25 11:08:59.157397","1611569339.157397"
"Converted array into csv","2021-01-25 11:08:59.157397","1611569339.157397"
"Converted array into csv","2021-01-25 11:08:59.157397","1611569339.157397"
"Writed outputs","2021-01-25 11:08:59.157397","1611569339.157397"
"End","2021-01-25 11:08:59.157397","1611569339.157397"
"Start","2021-01-25 11:09:02.833424","1611569342.833424"
"Log inizialized","2021-01-25 11:09:02.833424","1611569342.833424"
"Readed configuration file","2021-01-25 11:09:02.833424","1611569342.833424"
"Converted csv into array","2021-01-25 11:09:02.833424","1611569342.833424"
"Converted csv into array","2021-01-25 11:09:02.833424","1611569342.833424"
"Readed input file","2021-01-25 11:09:02.833424","1611569342.833424"
"Getted all position where delete","2021-01-25 11:09:02.833424","1611569342.833424"
"Secret header elaborated","2021-01-25 11:09:02.833424","1611569342.833424"
"Secret body elaborated","2021-01-25 11:09:02.833424","1611569342.833424"
"Secret elaborated","2021-01-25 11:09:02.833424","1611569342.833424"
"Converted array into csv","2021-01-25 11:09:02.833424","1611569342.833424"
"Converted array into csv","2021-01-25 11:09:02.833424","1611569342.833424"
"Converted array into csv","2021-01-25 11:09:02.833424","1611569342.833424"
"Converted array into csv","2021-01-25 11:09:02.833424","1611569342.833424"
"Writed outputs","2021-01-25 11:09:02.833424","1611569342.833424"
"End","2021-01-25 11:09:02.833424","1611569342.833424"
"Start","2021-01-25 11:09:13.153223","1611569353.153223"
"Log inizialized","2021-01-25 11:09:13.153223","1611569353.153223"
"Readed configuration file","2021-01-25 11:09:13.153223","1611569353.153223"
"Converted csv into array","2021-01-25 11:09:13.153223","1611569353.153223"
"Converted csv into array","2021-01-25 11:09:13.153223","1611569353.153223"
"Readed input file","2021-01-25 11:09:13.153223","1611569353.153223"
"Getted all position where delete","2021-01-25 11:09:13.153223","1611569353.153223"
"Secret header elaborated","2021-01-25 11:09:13.153223","1611569353.153223"
"Secret body elaborated","2021-01-25 11:09:13.153223","1611569353.153223"
"Secret elaborated","2021-01-25 11:09:13.153223","1611569353.153223"
"Converted array into csv","2021-01-25 11:09:13.153223","1611569353.153223"
"Converted array into csv","2021-01-25 11:09:13.153223","1611569353.153223"
"Converted array into csv","2021-01-25 11:09:13.153223","1611569353.153223"
"Converted array into csv","2021-01-25 11:09:13.153223","1611569353.153223"
"Writed outputs","2021-01-25 11:09:13.153223","1611569353.153223"
"End","2021-01-25 11:09:13.153223","1611569353.153223"
"Start","2021-01-25 11:09:46.172477","1611569386.172477"
"Log inizialized","2021-01-25 11:09:46.172477","1611569386.172477"
"Readed configuration file","2021-01-25 11:09:46.172477","1611569386.172477"
"Converted csv into array","2021-01-25 11:09:46.172477","1611569386.172477"
"Converted csv into array","2021-01-25 11:09:46.172477","1611569386.172477"
"Readed input file","2021-01-25 11:09:46.172477","1611569386.172477"
"Getted all position where delete","2021-01-25 11:09:46.172477","1611569386.172477"
"Secret header elaborated","2021-01-25 11:09:46.172477","1611569386.172477"
"Secret body elaborated","2021-01-25 11:09:46.172477","1611569386.172477"
"Secret elaborated","2021-01-25 11:09:46.172477","1611569386.172477"
"Converted array into csv","2021-01-25 11:09:46.172477","1611569386.172477"
"Converted array into csv","2021-01-25 11:09:46.172477","1611569386.172477"
"Converted array into csv","2021-01-25 11:09:46.172477","1611569386.172477"
"Converted array into csv","2021-01-25 11:09:46.172477","1611569386.172477"
"Writed outputs","2021-01-25 11:09:46.172477","1611569386.172477"
"End","2021-01-25 11:09:46.172477","1611569386.172477"
"Start","2021-01-25 11:09:53.241099","1611569393.241099"
"Log inizialized","2021-01-25 11:09:53.241099","1611569393.241099"
"Readed configuration file","2021-01-25 11:09:53.241099","1611569393.241099"
"Converted csv into array","2021-01-25 11:09:53.241099","1611569393.241099"
"Converted csv into array","2021-01-25 11:09:53.241099","1611569393.241099"
"Readed input file","2021-01-25 11:09:53.241099","1611569393.241099"
"Getted all position where delete","2021-01-25 11:09:53.241099","1611569393.241099"
"Secret header elaborated","2021-01-25 11:09:53.241099","1611569393.241099"
"Secret body elaborated","2021-01-25 11:09:53.241099","1611569393.241099"
"Secret elaborated","2021-01-25 11:09:53.241099","1611569393.241099"
"Converted array into csv","2021-01-25 11:09:53.241099","1611569393.241099"
"Converted array into csv","2021-01-25 11:09:53.241099","1611569393.241099"
"Converted array into csv","2021-01-25 11:09:53.241099","1611569393.241099"
"Converted array into csv","2021-01-25 11:09:53.241099","1611569393.241099"
"Writed outputs","2021-01-25 11:09:53.241099","1611569393.241099"
"End","2021-01-25 11:09:53.241099","1611569393.241099"
"Start","2021-01-25 11:10:01.800958","1611569401.800958"
"Log inizialized","2021-01-25 11:10:01.800958","1611569401.800958"
"Readed configuration file","2021-01-25 11:10:01.800958","1611569401.800958"
"Converted csv into array","2021-01-25 11:10:01.800958","1611569401.800958"
"Converted csv into array","2021-01-25 11:10:01.800958","1611569401.800958"
"Readed input file","2021-01-25 11:10:01.800958","1611569401.800958"
"Getted all position where delete","2021-01-25 11:10:01.800958","1611569401.800958"
