PCname,User,Category,Type,CategoryString,EventCode,EventIdentifier,EventType,Logfile,RecordNumber,Date_local,Date_universal_microsecond
"localhost","None","0","Error","None","100","100","1","Application","77401","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77400","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77399","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77398","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77397","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77396","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77395","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77394","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77393","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77392","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77391","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77390","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77389","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77388","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77387","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77386","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77385","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77384","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77383","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77382","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77381","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77380","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77379","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","1","Error","Gestore virtualizzazione client","100","1073741924","1","Application","77313","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77300","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77299","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77298","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77297","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77296","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77295","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","8193","8193","1","Application","77205","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","13","13","1","Application","77204","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","8193","8193","1","Application","77200","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","13","13","1","Application","77199","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77166","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77165","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77164","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77163","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77162","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77161","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77160","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77159","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77158","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77157","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77156","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77155","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77154","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77153","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77152","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77151","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77150","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77149","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77148","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77147","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77146","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77145","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77144","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77143","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77142","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77141","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77140","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77139","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77138","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77137","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77120","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77119","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77118","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77117","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77116","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77115","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77114","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77113","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77112","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77111","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77110","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77109","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77108","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77107","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77106","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77105","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77104","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77103","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","1","Error","Gestore virtualizzazione client","100","1073741924","1","Application","77032","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77004","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77003","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77002","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77001","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","77000","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","76999","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","76998","2020-12-12 20:43:54.948285","1607802234.948285"
"localhost","None","0","Error","None","100","100","1","Application","76997","2020-12-12 20:43:54.948285","1607802234.948285"
